email_id,subject,body,sender,num_urls,has_suspicious_domain,urgency_word_count,label
1256,Important: Your Refund Is Pending Approval,"Hello, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://bank0famerica-alert.com/verify immediately to upgrade for free. Thank you,
Team",alerts@bank0famerica.co,1,1,4,1
1257,Your Payment Failed - Update Billing Information,"Dear User, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://secure-login-verify.com/account within 12 hours. Thank you,
Team",admin@account-verify-center.com,2,1,2,1
1258,Your Subscription Is About to Expire,"Hi there, Your package delivery has failed due to an incomplete address. Click http://irs-tax-refund-claim.top/form now and pay a small redelivery fee to reschedule. Thank you,
Team",alerts@bank0famerica.co,1,1,1,1
1259,Upcoming Webinar: AI in Healthcare,"Hi there, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Thanks,
Raj Please confirm receipt of this email at your earliest convenience.",billing@vendor.com,1,0,1,0
1260,Your Payment Failed - Update Billing Information,"Hello, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://secure-login-verify.com/account within 12 hours. Best regards,
Support Team",service@microsoft-alerts.xyz,1,1,2,1
1261,Confirm Your Email to Restore Access,"Hi, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://irs-tax-refund-claim.top/form and entering your bank details. Regards,
Account Services",admin@account-verify-center.com,1,1,1,1
1262,Your Monthly Newsletter is Here,"Hi there, Thank you for your recent purchase! Your receipt is attached. If you have any questions, feel free to reach out to our support team. Cheers,
Priya Please confirm receipt of this email at your earliest convenience.",support@fedex.com,0,0,1,0
1263,Your Flight Itinerary Confirmation,"Hello, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Cheers,
Priya",newsletter@company.com,1,0,0,0
1264,Congratulations! You Are Selected for a Reward,"Dear Customer, Dear user, our system detected a policy violation on your account. Verify your information at http://amaz0n-rewards-claim.info/prize within 24 hours to prevent permanent closure. Regards,
Account Services",support@amaz0n-rewards.info,2,1,1,1
1265,Your Monthly Newsletter is Here,"Dear User, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Thanks,
Raj",support@fedex.com,0,0,0,0
1266,Upcoming Webinar: AI in Healthcare,"Urgent: Hi, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://github.com/company/project. Cheers,
Priya",support@fedex.com,0,0,1,0
1267,Notes from Today's Client Call,"Hi, Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Best,
Sarah",support@fedex.com,0,0,0,0
1268,Action Required: Verify Your Identity Now,"Hi, Act now! Your subscription expires today. Renew immediately at http://microsoft-support-alert.co/reset to avoid losing access to your account permanently.",security@paypa1-support.com,1,1,3,1
1269,Weekly Team Sync Agenda,"Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Best regards,
Project Team",newsletter@company.com,0,0,0,0
1270,Congratulations on Your Work Anniversary,"Dear User, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://company-blog.com/newsletter. Best,
Sarah",manager@company.com,0,0,0,0
1271,Your Package Could Not Be Delivered,"Dear User, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://update-your-info-now.tk/secure immediately to upgrade for free. Thanks,
The Team",team@irs-refunds.top,1,1,2,1
1272,Quarterly Performance Report Attached,"Hi, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://shipping.fedex.com/track. Thanks,
Raj",billing@vendor.com,0,0,0,0
1273,Important: Your Refund Is Pending Approval,"Hi there, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://netflix-billing-update.ru/pay within 12 hours. Regards,
Account Services",team@irs-refunds.top,0,1,1,1
1274,Welcome to Our Service!,"Dear Customer, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Thank you,
HR",manager@company.com,0,0,0,0
1275,Your Monthly Newsletter is Here,"Hello, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://shipping.fedex.com/track. Best,
Sarah Please confirm receipt of this email at your earliest convenience.",no-reply@zoom.us,0,0,1,0
1276,Immediate Action Needed: Confirm Your Password,"Hi, Dear user, our system detected a policy violation on your account. Verify your information at http://appleid-confirm-account.xyz/login within 24 hours to prevent permanent closure. Thanks,
The Team",security@paypa1-support.com,1,1,2,1
1277,Important: Your Refund Is Pending Approval,"Hi, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://irs-tax-refund-claim.top/form and entering your bank details. Regards,
Account Services",admin@account-verify-center.com,1,1,1,1
1278,Confirm Your Email to Restore Access,"You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://bank0famerica-alert.com/verify to receive your refund today. Thank you,
Team",alerts@bank0famerica.co,1,1,2,1
1279,Reminder: Submit Your Timesheet,"Hi, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Cheers,
Priya",no-reply@zoom.us,1,0,0,0
1280,Confirm Your Email to Restore Access,"Hi there, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://amaz0n-rewards-claim.info/prize within 12 hours. Thank you,
Team",team@irs-refunds.top,2,1,1,1
1281,New Blog Post: Tips for Remote Work,"Hi there, Thank you for your recent purchase! Your receipt is attached. If you have any questions, feel free to reach out to our support team. Thanks,
Raj",manager@company.com,0,0,0,0
1282,Quarterly Performance Report Attached,"Dear Customer, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Cheers,
Priya",support@fedex.com,1,0,0,0
1283,Verify Your Bank Details to Avoid Suspension,"Dear Customer, we detected unusual activity on your account. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://192.168.44.21/verify-account Thanks,
The Team",team@irs-refunds.top,1,1,5,1
1284,Your Flight Itinerary Confirmation,"Hi, Thank you for your recent purchase! Your receipt is attached. If you have any questions, feel free to reach out to our support team. Cheers,
Priya",manager@company.com,0,0,0,0
1285,Final Notice: Your Account Has Been Locked,"Hi, Act now! Your subscription expires today. Renew immediately at http://amaz0n-rewards-claim.info/prize to avoid losing access to your account permanently. Best regards,
Support Team",no-reply@appleid-verify.net,2,1,2,1
1286,Congratulations on Your Work Anniversary,"Urgent: Hi, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://docs.google.com/spreadsheets/d/abc123. Best regards,
Project Team",no-reply@zoom.us,0,0,1,0
1287,Warning: Suspicious Login From New Device,"Hi there, Your package delivery has failed due to an incomplete address. Click http://secure-login-verify.com/account now and pay a small redelivery fee to reschedule. Sincerely,
Customer Service",no-reply@appleid-verify.net,2,1,2,1
1288,Welcome to Our Service!,"Hi, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Thanks,
Raj",team-lead@company.com,0,0,0,0
1289,Your Flight Itinerary Confirmation,"Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Best,
Sarah",newsletter@company.com,1,0,0,0
1290,Verify Your Bank Details to Avoid Suspension,"Dear user, our system detected a policy violation on your account. Verify your information at http://paypal-security-update.net/confirm within 24 hours to prevent permanent closure. Thanks,
The Team",support@amaz0n-rewards.info,1,1,2,1
1291,Confirm Your Email to Restore Access,"Act now! Your subscription expires today. Renew immediately at http://irs-tax-refund-claim.top/form to avoid losing access to your account permanently. Regards,
Account Services",no-reply@appleid-verify.net,1,1,2,1
1292,Your Order Has Shipped,"Hi there, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Thank you,
HR",manager@company.com,0,0,0,0
1293,You Have Won a Prize! Claim Now,"Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://amaz0n-rewards-claim.info/prize and entering your bank details. Sincerely,
Customer Service",security@paypa1-support.com,2,1,1,1
1294,Confirm Your Email to Restore Access,"Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://appleid-confirm-account.xyz/login immediately to upgrade for free. Best regards,
Support Team",admin@account-verify-center.com,2,1,3,1
1295,Reminder: Submit Your Timesheet,"Hi there, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Best regards,
Project Team",team-lead@company.com,1,0,0,0
1296,Weekly Team Sync Agenda,"Dear Customer, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Best regards,
Project Team",newsletter@company.com,1,0,0,0
