email_id,subject,body,sender,num_urls,has_suspicious_domain,urgency_word_count,label,full_text,clean_text
1129,Your Payment Failed - Update Billing Information,"Hi there, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://amaz0n-rewards-claim.info/prize to receive your refund today.",no-reply@appleid-verify.net,1,1,0,1,"Your Payment Failed - Update Billing Information Hi there, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://amaz0n-rewards-claim.info/prize to receive your refund today.",payment failed update billing information hi unclaimed refund waiting submit bank account details URLTOKEN receive refund today
1130,Welcome to Our Service!,"Hello, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Thank you,
HR Please confirm receipt of this email at your earliest convenience.",hr@company.com,0,0,1,0,"Welcome to Our Service! Hello, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Thank you,
HR Please confirm receipt of this email at your earliest convenience.",welcome service hello please find attached invoice services rendered june payment due within days per agreement thank hr please confirm receipt email earliest convenience
1131,Verify Your Bank Details to Avoid Suspension,"Dear Customer, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://netflix-billing-update.ru/pay within 12 hours. Best regards,
Support Team",admin@account-verify-center.com,1,1,1,1,"Verify Your Bank Details to Avoid Suspension Dear Customer, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://netflix-billing-update.ru/pay within 12 hours. Best regards,
Support Team",verify bank details avoid suspension dear customer account flagged suspicious activity avoid permanent suspension please confirm login credentials URLTOKEN within hours best regards support team
1132,Your Flight Itinerary Confirmation,"Hi there, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Best regards,
Project Team",billing@vendor.com,0,0,0,0,"Your Flight Itinerary Confirmation Hi there, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Best regards,
Project Team",flight itinerary confirmation hi hi friendly reminder submit timesheet week friday pm thanks cooperation best regards project team
1133,Reminder: Submit Your Timesheet,"Hello, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Best,
Sarah",notifications@github.com,0,0,0,0,"Reminder: Submit Your Timesheet Hello, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Best,
Sarah",reminder submit timesheet hello hi everyone attached agenda weekly team sync please review meeting add topics youd like discuss best sarah
1134,Confirm Your Email to Restore Access,"Act now! Your subscription expires today. Renew immediately at http://bank0famerica-alert.com/verify to avoid losing access to your account permanently. Best regards,
Support Team",no-reply@appleid-verify.net,3,1,4,1,"Confirm Your Email to Restore Access Act now! Your subscription expires today. Renew immediately at http://bank0famerica-alert.com/verify to avoid losing access to your account permanently. Best regards,
Support Team",confirm email restore access act subscription expires today renew immediately URLTOKEN avoid losing access account permanently best regards support team
1135,Weekly Team Sync Agenda,"Urgent: Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Cheers,
Priya",newsletter@company.com,0,0,1,0,"Weekly Team Sync Agenda Urgent: Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Cheers,
Priya",weekly team sync agenda urgent hi sharing notes todays sprint review completed planned stories identified two blockers next sprint cheers priya
1136,Your Package Could Not Be Delivered,"Hello, Dear Customer, we detected unusual activity on your accont. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://microsoft-support-alert.co/reset",service@microsoft-alerts.xyz,1,1,5,1,"Your Package Could Not Be Delivered Hello, Dear Customer, we detected unusual activity on your accont. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://microsoft-support-alert.co/reset",package could delivered hello dear customer detected unusual activity accont click link immediately verify identity account permanently suspended within hours URLTOKEN
1137,Final Notice: Your Account Has Been Locked,"Dear Customer, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://secure-login-verify.com/account within 12 hours. Regards,
Account Services",alerts@bank0famerica.co,1,1,2,1,"Final Notice: Your Account Has Been Locked Dear Customer, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://secure-login-verify.com/account within 12 hours. Regards,
Account Services",final notice account locked dear customer account flagged suspicious activity avoid permanent suspension please confirm login credentials URLTOKEN within hours regards account services
1138,Warning: Suspicious Login From New Device,"Dear Customer, Act now! Your subscription expires today. Renew immediately at http://secure-login-verify.com/account to avoid losing access to your account permanently. Best regards,
Support Team",security@paypa1-support.com,3,1,3,1,"Warning: Suspicious Login From New Device Dear Customer, Act now! Your subscription expires today. Renew immediately at http://secure-login-verify.com/account to avoid losing access to your account permanently. Best regards,
Support Team",warning suspicious login new device dear customer act subscription expires today renew immediately URLTOKEN avoid losing access account permanently best regards support team
1139,Your Invoice Is Overdue - Pay Immediately,"Dear User, This is an urgent security notice. Someone tried to access your accont from an unrecognized device. Verify it was you at http://appleid-confirm-account.xyz/login or your account will be locked. Regards,
Account Services",billing@netflix-update.ru,2,1,4,1,"Your Invoice Is Overdue - Pay Immediately Dear User, This is an urgent security notice. Someone tried to access your accont from an unrecognized device. Verify it was you at http://appleid-confirm-account.xyz/login or your account will be locked. Regards,
Account Services",invoice overdue pay immediately dear user urgent security notice someone tried access accont unrecognized device verify URLTOKEN account locked regards account services
